Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,QC,QC,QC,QC,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,QC,QC,QC,QC,CU,CU,CU
296.9533147,4606.1367,6146.9727,5478.996,7014.84,5513.125,6316.414,2624.6387,2863.7812,3798.5996,4265.1797,1863.915,1606.9766,1574.208
297.0385246,998.7749,1294.5234,13338.734,1636.919,13210.742,13672.289,8375.5625,9035.984,9021.289,10037.906,2783.5,1505.3711,1749.1367
297.0386281,866.11426,0,0,844.8911,0,0,14780.234,13700.773,16072.891,18277.688,45543.125,43481.562,48915.906
297.0391609,1026.0645,761.66016,10889.32,951.6802,11768.797,10590.625,6928.0117,6633.922,7318.34,8300.742,1521.6484,1690.5635,1501.7852
297.0397959,0,0,0,0,0,0,2393.0195,2732.4805,3261.588,3191.084,15818.352,13913.164,17423.812
297.0606971,11652.508,12429.047,2505.3398,12817.672,2222.3281,2901.2598,5274.711,6031.1875,7914.953,8912.844,18071.125,17362.844,20146.062
297.0760778,1378.7754,0,82717.375,755.7368,84737.19,88468,82355.375,82999.69,91502.44,94493.25,254940.12,265587.75,276615.75
297.097033,12811.391,12492.414,3513.621,12381.297,2807.2383,2775.789,4659.0273,5737.801,6359,6474.7695,18050.953,18845.797,18658.797
297.1520342,49586.312,51633.875,42903.625,52631.375,44957.094,43812.22,43041.406,43324.5,50451.75,47439.938,42549.78,42130.875,45894.78
297.1521748,50407.5,52063.75,44296.688,51121.375,49343.156,44892.156,44284.406,44925,49163.656,50236.75,42745.406,45244.375,46864.125
297.152456,147618.25,157680,119305.56,160426,122933.94,130609.19,129687.94,130258,150192.12,153983.25,156567.38,159013.62,169652.25
297.1525442,194278.25,201452,159458.12,207850.75,163767,166758.38,171559,169844.88,196416.25,202425.25,203906.12,208044.88,217060.62
297.2400241,22990.906,22063.11,9348.484,21489.344,8975.289,9596.344,15555.4375,15421.508,16079.547,15748.375,42883.5,42890.78,48322.03
297.2408677,17560.531,15491.227,7219.6562,17228.766,6766.3984,7586.918,11949.4375,12635.461,14034.141,12499.0625,44408.094,41960.125,41512
297.2413177,11696.805,11430.586,8730.75,11607.18,8954.086,9442.305,8752.102,8172.703,10459.93,9544.344,13744.602,12995.461,14840.719
297.2413203,3434.0469,3216.8027,762.853,2811.4316,634.5757,905.64844,2299.5918,2808.6895,2715.629,2518.7363,8257.797,8778.281,8069.797
297.2415256,3504.2637,3138.5586,1164.3057,3284.5547,1067.4248,1158.1533,1876.9941,2632.627,2654.5273,2845.6895,10603.258,9809.211,10812.461
297.2421051,15979.953,15104.273,12189.32,15541.773,10909.375,10559.289,21471.234,22363.062,24728.438,27078.75,101177.19,94355.81,102448.19
298.0458733,0,0,0,0,0,0,9356.359,9160.367,9169.297,9085.734,28020.281,26817.234,29420.969
298.0471295,21199.766,18693.422,10183.18,19213.188,9820.594,10741.484,33843.906,35023.656,37708.125,37535.906,121542.06,117476.56,124835.75
298.0472796,5446.5586,5157.074,912.5996,6288.3984,1048.8213,1029.459,5292.539,5295.578,6818.457,6975.0586,13309.906,13569.227,15786.133
298.0473058,0,0,0,605.7529,0,0,2416.8906,2011.2012,2000.9482,2304.754,6967.1562,6524.629,7144.4766
298.1550404,10635.031,10176.945,8143.121,10392.047,8653.789,8540.953,8614.422,8285.367,9894.18,10312.109,8901.016,9730.461,9815.82
298.1550963,10047.984,10280.711,8898.281,10970.43,9687.352,9473.672,9158.422,9453.664,9514.867,10587.898,8990.414,8921.258,9406.016
298.8801016,29764.312,32682.688,36951.03,32094.531,38454.406,40306.656,18825.61,19155.031,20900.938,21903.14,9310.648,8658.836,4521.0312
298.8859862,8651.422,9346.609,6939.1797,9477.109,7401.1445,7794.1562,6761.754,8200,9388.125,9275.148,6572.785,7383.703,6895.375
299.0170823,12850.953,14897.664,1818.583,16687.469,2397.834,2430.504,3130.834,3234.7324,3512.537,5637.9727,2995.9785,3818.5918,4014.2617
299.018468,20043.875,19960.562,10428.242,19411.875,11376.109,11042.398,9021.5,9278.414,10649.867,10689.055,14158.453,15861.406,10822.406
299.0189137,50962.03,48682.22,31764.797,49923.375,34099.312,33357.03,56862.28,60233.594,66190.25,69246.25,100991.875,96537.81,108327.625
299.043417,3033.8203,3283.5723,0,3460.0996,0,0,3692.086,3557.7422,6152.09,2269.6934,9596.305,8529.281,9985.9375
299.0435211,5170.4453,5214.3047,717,5154.5117,881.37354,0,7355.207,8018.578,12247.5,13056.531,24004.906,24690.938,26970.812
299.0550207,1534.9912,1580.1934,1582.9902,1819.46,1630.4229,1635.9102,6472.824,5213.6133,7857.3906,8817.484,18826.656,18635.828,18220.344
299.055077,1154.6094,1269.4092,65244.594,1371.9873,70427.56,69448.31,33736.938,35055.25,37662.344,40637.312,2844.7168,2715.5156,3070.25
299.0551472,3510.4355,3825.918,29573.39,4369.449,34457.062,33132.5,15553.797,15264.453,19161.89,22509.984,3069.6309,3327.3555,3804.832
299.055234,2172.3203,2089.1367,22424.312,2296.3262,24471.516,24368.484,11347.766,11755.383,15410.203,14035.375,2705.2227,3646.713,4586.1484
299.0553238,33476.094,34425.28,4228.3906,3132.8203,6185.2344,4099.7344,15460,15857.375,16216.867,18440.406,34464.906,34342.312,40910.938
299.0553367,6510.9375,5324.043,23057.078,5668.09,22672.172,22776.984,12611.93,13146.234,14505.508,15431.023,2592.914,3260.7812,3461.6055
299.0553988,12276.5,14391.156,4981.2812,14869.727,5680.6875,5567.801,12265.422,14610.656,16494.578,17289.828,26985.047,27357.781,29131.328
299.0554357,2909.9258,3501.5957,2480.4316,3796.996,2517.3047,2525.1895,8624.844,8578.961,10182.547,10528.695,39423.688,36196.97,42798.406
299.0554821,3849.287,3642.7969,2661.9707,4028.4688,2723.1855,3079.2363,35373.75,35552.938,40035.688,43214.125,204561,202492.5,218499.62
299.0556908,1446.6982,1642.0156,1679.96,1251.3125,1463.6904,1231.0166,18489.922,17217.578,20522.14,22253.64,89544.25,81948.56,90021.19
299.0558968,3818.6367,3693.9707,80940.19,3738.9219,85446.56,83195.31,47585,46662.156,53534.656,57401.97,3713.9746,3560.7285,4095.3086
299.0560168,1955.1523,2670.8105,63435.375,2141.7969,65850.81,66170.375,30595.625,32332.766,36263.97,37082.625,3713.9746,3863.8164,4025.7363
299.0563516,2219.4824,2100.623,9794.516,2407.7188,9887.047,6440.125,13366.5,14525.336,17354.297,20687.906,58922.97,61919.688,68072.25
299.0570706,40600.97,34633.062,5078.082,36885.188,4381.0156,4424.504,19754.422,20882.328,19778.312,23477.36,32190.969,26217.5,32658.062
299.1507984,11790.758,12290.961,9562.969,12299.531,9156.602,10257.5,9420.547,10339.828,11457.953,11542.0625,12119.227,12681.648,12453.703
299.1508576,14418.227,14907.5,11428.172,15781.211,12291.211,12317.484,12217.422,12442.008,15217.93,15440.961,15613.219,15412.32,16090.359
299.2001343,4029.1953,3316.9238,5189.242,3285.3477,3244.752,10346.875,4839.617,5406.457,5433.8906,2765.9863,9021.945,10490.844,4467.254
299.2583598,59889.78,49997.5,10039.641,49724.53,8699.305,9193.469,34106.72,34352.25,32737.75,29719.734,122962.31,113950.44,122585.44
299.258448,107182.44,90410.75,17739.86,84388.31,14932.133,16304.6875,68767.75,70193.94,81025.75,78928.125,228818.25,213273.25,195763.88
300.025279,12781.9375,13720.836,1744.3467,14380.539,2360.2207,2841.662,3392.7734,4648.5977,4925.7305,4811.25,2732.545,3727.582,3659.6016
300.0253563,8407.828,9331.883,812.71826,10659.758,1114.5479,1545.0264,2927.4941,9580.836,10452.844,3433.164,2419.463,2514.6309,3079.8867
300.025709,6584.5273,7233.0586,2008.1885,7387.8594,2382.7637,2406.0977,10248.805,10174.898,13168.703,13741.484,4595.16,4178.5938,4882.3086
300.0258828,14268.586,12172.867,29841.828,13837.117,28783,29233.219,19071.812,19231.312,20037.125,19598.953,3465.5586,3634.0137,3221.959
300.0266212,930.49365,1080.7568,4238.9023,1247.1133,3903.0293,4146.379,5481.625,5463.414,6480.7812,6106.3555,9796.977,9726.523,10692.75
300.026637,23881.766,22633.047,5480.8945,26090.906,5913.9297,4999.957,13176.641,13675.453,15886.586,17302.266,11461.703,9564.719,11195.469
300.0267765,5443.051,6702.957,4837.6484,6737.7773,5546.0664,5329.551,22407.375,22830.484,27875.516,32944.72,11926.953,12856.5,14107.57
300.026961,125684.375,130235.75,18249.266,130837.94,24142.86,20284.047,157420.25,163067.88,198740.12,221270.88,24983.61,28118.047,29388.031
300.0277739,747.40625,706.5825,1339.3193,858.08496,1124.8643,1034.8281,141542.12,153974.12,193835.62,207330.62,1459.9424,1854.3945,2384.3086
300.831279,5525.8633,6539.3125,6500.2617,5952.258,6470.3438,7366.629,4619.215,3984.8594,4628.578,4638.336,1996.0469,2661.9238,3994.2246
300.8471194,6579.8945,5530.875,0,5940.086,0,606.85986,6517.8164,5130.574,5681.125,5251.9414,19132.453,19482.938,21842.984
301.032758,15498.578,16234.422,3383.752,16629.812,3472.1602,3514.6973,9016.008,9450.57,9705.141,10703.664,7492.793,7774.129,8221.016
301.0332544,2379.662,2496.6543,12308.578,2734.67,14767.016,14171.289,14103.18,13897.227,15811.281,16330.4375,2820.0645,1895.9795,2274.9707
301.0332695,4803.3633,4726.25,1817.1748,5151.5977,1672.4111,1573.9434,3196.3613,3893.1543,4089.3086,4641.0156,2143.254,2289.662,2920.4043
301.0336108,85449.56,86320.69,13309.148,90067.25,16798.766,15330.891,104563,107936,125745.75,147532.38,19800.562,21816.234,21696.297
301.034068,9770.633,12183.281,8150.2188,12274.211,9147.867,9537.477,35211.97,36749.312,46422.438,53202.75,21140.328,23982.125,25001.953
301.0347518,14731.289,12419.43,1736.749,13572.125,2063.461,1730.5469,4190.0117,3907.4277,4429.992,3655.5352,5008.1797,4089.6406,4855.5547
301.0699069,3686.7148,3763.5117,4057.4297,4220.4688,4168.7383,4447.5273,5126.875,5150.7773,5815.8945,6409.211,13470.227,13166.4375,15427.203
301.0700097,2806.2344,2463.3105,12736.227,2681.3281,13496.422,14745.5625,4544.676,4963.25,6244.5547,5970.84,2437.5977,2239.0312,3039.8496
301.0713894,4345.7617,5211.9805,3424.9805,5275.9336,3950.9082,3762.1309,6777.199,8741.422,11325.07,9640.617,13230.094,14030.68,14882.57
301.1060317,6659.7227,6377.5625,934.00684,6725.8555,896.95557,651.14844,3293.1387,3650.912,3486.336,4013.1074,6168.332,6160.914,6400.3125
301.1067668,0,645.47754,1118.748,0,1231.9717,1184.6025,6260.7266,6742.3477,7809.008,8088.418,1617.8291,1528.8018,2223.8867
301.1069814,1405.1406,1221.7197,672.772,1431.7295,0,0,7041.5117,8202.203,9902.328,11149.914,3353.205,3144.2422,3405.957
301.1070466,1140.6748,1401.001,0,1585.4834,0,626.8198,6543.672,6578.754,7518.7695,9281.781,2329.2559,2144.125,2832.9316
301.1073415,623.1367,0,5385.461,774.0708,7014.414,6783.2773,3584.338,4933.0195,5426.4336,5651.836,4687.3125,5087.6914,5548.5703
301.107411,1780.9609,1725.7822,2030.958,1659.1553,2281.377,2965.8203,11477.172,13678.734,14779.68,15527.617,4722.8555,3853.6914,3926.5
301.165293,7706.4414,7162.9688,0,7439.121,819.62646,0,2066.4238,1786.9023,2403.9395,2637.5547,6765.5664,6677.0117,6463.203
301.2008049,2192.787,2474.8984,0,2218,0,0,1555.9785,1656.418,1733.502,2275.2168,2450.0195,2335.4434,2898.1777
301.2009626,5799.7188,5539.133,0,5855.4727,0,0,2321.877,2527.7402,2288.7285,3253.9941,4430.871,3919.3945,4992.922
301.2011076,69467.25,70653,5927.1406,73988.94,6455.0195,6590.3086,21166.234,20682,23915.516,25483.469,53282.5,49516.656,54826.625
302.8408051,78085.81,83503.75,105181,83560.75,109155.06,109271.69,61593.188,63537.125,76150.75,77751.75,21475.86,29274.89,33683.656
303.0502029,1847.8154,1715.1719,15493.531,2023.0391,17305.625,17265,15947.703,16131.797,16534.14,18234.562,2239.2344,2398.961,1969.4082
303.0866041,8545.883,8882.297,1032.3994,8422.547,1271.7539,970.95703,3388.8633,3781.5078,3624.0684,3842.2012,6302.664,5714.2227,6058.8438
303.1213123,0,0,0,0,0,0,14278.383,14062.789,15666.297,17021.734,912.6416,627.53125,733.4165
303.2156064,7870.133,8495.094,1048.5342,8781.008,1152.9209,932.6924,2535.2324,2351.4102,3280.1309,3610.3066,5721.9805,5968.3516,6380.117
303.2162876,6814.2344,8159.301,834.1631,8086.508,806.7788,739.53613,2289.0977,2958.4102,3273.834,4090.9746,7369.836,7290.0977,8322.258
303.9107291,7077.8633,6663.2617,3314.2266,6174.8125,3042.168,3079.963,11578.375,12121.18,13339.891,12750.18,8426.117,8451.07,8312.383
304.0429943,9365.867,9405.977,1633.501,9567.109,1370.0938,1351.7627,4222.2773,4550.375,4635.6016,4803.6523,6948.4844,6706.086,6795.5664
304.83832,22008.86,24323.234,29467.938,25437.219,30397.562,30687.188,17649.219,18194.047,23035.906,20951.5,6013.2695,7453.6836,10440.656
304.9125824,57759.125,75515.875,31441.75,69763.375,33438.72,31571.172,75605.56,80252.56,84844.94,88887.625,23929.75,24398.312,27356.797
304.9885615,2236.5664,2989.162,644.9497,2465.7676,0,0,5177.0625,6160.621,7166.258,7042.8203,761.5425,643.5571,0
305.0660439,1430.5215,1319.209,5914.6055,1594.9941,5796.242,5405.6445,5997.1484,5971.2266,7138.711,7003.1797,1321.2705,1181.2109,1439.4287
305.0664254,16627.656,17687.625,36017.188,17079.61,39602.625,35784.375,15679.625,15514.484,16848.672,17030.61,1773.7266,2694.7363,2001.2178
305.0857289,5368.176,5131.5117,0,5003.3906,0,622.93994,3197.3164,2345.3574,2530.9277,3005.6309,3365.3145,3626.1777,3265.8203
305.0861174,2761.0977,2666.4395,970.5044,1936.4238,961.06836,938.21436,2660.3105,2739.2695,3711.0957,3504.9844,3355.621,3233.8281,2904.1016
305.0862624,3536.3574,2967.4688,1438.7861,2541.039,1293.9941,1155.1934,4506.8438,5208.586,5424.785,6942.8906,17721.719,16586.031,19719.64
305.086598,1524.3496,997.2217,902.8208,1157.3555,0,855.53516,5489.3047,5835.961,6780.508,7342.957,24670.39,23453.094,26505.844
306.0497315,785.90234,655.3579,0,779.03906,0,0,9327.953,8556.656,10335.148,10709.391,0,0,0
306.0826177,4943.949,5682.2656,12202.789,4598.1523,12581.828,11891.305,2214.5098,1968.4414,2534.9766,1706.1758,3762.5781,4676.086,4924.9414
306.7328774,4516.3164,4518.953,4313.129,4098.4453,4410.6875,4215.742,4473.793,4773.371,4277.629,4489.211,4534.789,4536.4727,3667.2402
307.0462077,1706.623,1823.7227,0,2609.1445,773.3955,612.7446,34387.312,35772.28,33751.094,35972.375,689.5342,700.52686,728.0112
307.0597476,0,0,2125.5996,0,1766.417,2035.1553,2839.463,3404.8652,3083.8164,4252.547,11792.3125,11246.391,12455.4375
307.0602399,4392.383,4051.1172,21204.703,4106.203,23741.906,24061.844,24115.281,24975.812,26922.656,29207.188,35850.688,38011.53,41012.72
307.0831228,15416.828,13889.93,32253.86,13169.727,38183,35208.344,4553.6445,5232.418,5386.4688,4959.6484,14880.367,18074.969,16826.75
307.1023969,15864.281,16876.203,1810.8828,16588.344,1849.1934,1453.165,5923.3477,5971.824,7193.4023,7559.9414,21833.578,21478.5,21623.766
307.1035004,8452.828,7376.7344,1185.4727,6870.6016,1267.6436,1167.1367,3481.4863,3128.1035,3482.4062,3275.0059,11803.8125,12596.984,12774.953
307.1039684,4691,4561.215,1115.8701,5142.676,658.896,886.7886,3056.7812,3579.7383,4340.4766,4599.6523,21228.875,19158.344,20626.906
307.1043031,14536.68,13668.281,3670.418,14933.461,4524.2383,4028.6602,15899.781,16289.211,19052.547,20143.64,84562,86021.56,78820.5
307.1044887,6336.5703,6334.8164,627.4248,5886.465,888.31055,837.93164,3334.8906,3846.3184,4819.7227,4399.922,17817.484,17739.906,18633.297
307.1045424,16031.375,13923.891,2460.0312,13988.906,3072.5352,2742.7344,6196.371,6259.9414,6751.1875,6935.492,23243.25,23173.047,23369.438
307.1397774,3892.1367,4230.2383,802.4248,4598.4727,731,0,10593.477,10687.273,12373.25,12866.68,3819.6426,3743.1387,3348.9473
307.2995214,10606.305,5852.957,58995.875,3233.8516,54624.53,58783.78,51362.375,55128.906,56774.375,63393.53,180892,175232.5,188670.25
308.1112922,5744.0586,5555.3164,1104.1934,5866.84,1183.2529,1427.0693,2994.9648,3399.037,4010.8965,4834.3945,8756.414,8081.133,9316.758
308.111423,12192.477,11035.461,2198.4434,12259.6875,2461.5352,2542.2305,4854.84,5382.0273,5838.9727,6043.8867,17266.875,18519,17665.688
308.1121891,12326.977,13178.914,1109.752,13336.516,1322.3945,1410.8662,7366.965,7533.2617,7883.832,8873.711,32207.234,32097.578,32445.516
308.1124602,10887.031,10154.906,843.9878,11963.977,1470.8418,1168.4736,7979.8438,8267.625,8809.859,8457.156,36097.5,35667.438,35737.72
308.7955183,67380.75,67045.75,67050.125,73284.56,68038.81,68737.19,76163.5,81083.875,89662.19,92266.5,60935.594,58594,67068.125
309.0987766,18659.703,18501.828,8591.953,19655.047,10094.398,10357.789,2842.8848,3184.2852,3447.0566,2885.4727,18013.312,19953.61,18361.875
309.1128109,10226.984,9564.07,3695.1875,11035.398,3301.9648,4124.7227,6121.676,7229.414,8300.5625,8425.305,19750.531,20128.469,22844.188
309.1178014,10005.242,9126.5625,1175.7715,9512.836,1224.6211,1005.6343,6387.914,5968.0625,6214.91,7594.91,7015.0977,7482.2305,7213.6836
309.1180482,3593.4102,3251.6309,769.8862,3308.7422,1062.3184,774.6553,6183.0625,6343.324,7112.715,7457.676,3243.2227,2802.6543,2985.1035
309.1723997,15051.445,15000.93,17534.656,15180.977,19173.094,18312.203,18277.797,17577.062,15017.305,13741.211,18504.234,18230.531,17237.438
309.1736995,460765,503799.75,381476.5,496717.5,411718,427909.25,447095.25,444739,484499,393532,453587.25,493088.25,502450.5
309.3149987,0,0,9494.344,0,8731.4375,10034.398,8261.445,8970.594,9105.977,10521.57,20986.219,20406.953,23848.922
309.3151158,612.38574,0,3519.7637,0,2746.787,3361.5918,2217.6992,2341.713,2745.6719,2758.789,5741.1875,5927.926,5719.371
309.3516045,12717.047,15292.898,5663.3594,14947.016,7367.8945,8414.094,8292.32,8567.445,12572.453,6389.961,8906.367,12624.023,14027.945
310.7930688,20768.14,22939.64,21795.812,24504.438,22605.953,23275.828,25464.86,25088.75,28717.422,30763.61,19766.11,18832.61,22905.844
310.8667852,6912.0156,7341.1914,6081.129,7523.9883,6611.711,5746.34,5445.008,5850.3203,6939.59,6805.746,5686.633,5866.0664,6874.7617
310.8681739,8217.664,8130.8984,820.80566,7790.285,817.07324,686.4385,8912.766,8322.125,9195.1875,7882.633,6925.668,6998.5312,8852.797
310.9268952,10867.281,15144.047,13674.781,13527.492,13356.625,12962.586,15719.758,14340.234,16731.86,18804.125,1437.4297,1637.1221,2527.8926
310.9463742,5664.918,5633.1094,1897.9609,5791.035,2008.2559,2074.3906,3756.4766,3942.0586,4299.8945,4495.6953,3909.33,4152.4688,5098.668
311.0569431,135030,144050.12,24545.531,141710.75,28335.172,26927.203,96815.94,104856.875,117409.5,118848,96199.25,103185.31,109786.375
311.0970181,14140.1875,14555.32,1041.7598,15582.094,1409.9805,1236.332,5049.7695,4890.3906,5559.5273,4846.035,13045.3125,12807.484,13833.555
311.1683886,55966.438,60989.78,73378.56,64451.28,69706.31,74667.25,77443.25,76889.56,83187.44,87975.31,87148.06,87190.81,88647.19
311.1684239,327278.5,342593.5,241719.62,350698.75,253681.38,259444.88,303459.75,298794,331575.75,360427,467702.5,451896.5,478735
311.1685455,453905.5,465215.25,374135.25,474176,384504,394288,413595.75,420724.25,459037.5,461445.75,513157.5,516785.75,565120
311.3467463,4206.8594,6300.8633,1628.8428,6481.9727,1718.332,2190.2305,2774.2227,3070.4023,4878.797,5448.2773,10223.539,10925.445,11850.875
311.3467771,18638.484,18837.078,8985.867,19305.188,10174.961,11568.547,11527.039,12539.367,17216.516,17293.438,17412.938,20320.922,24940.219
312.1702626,14499.758,14355.133,18520.703,15820.734,16037.781,17422.188,16940.922,18257.812,20988.578,20810.86,21508.188,22285.422,22514.375
312.1709115,30782.453,31970.219,24927.938,31810.39,28045.531,26775.469,26136.656,26620.781,30416.219,30286.812,27015.625,26760.781,29422.484
313.0336061,3556.6602,2940.7207,1775.5225,3227.705,2400.6934,1893.0332,4121.742,4292.836,4396.84,4131.5234,6320.676,5973.965,6529.9883
313.0340073,0,0,0,0,0,0,7404.836,8100.75,9488.023,9922.602,25635.078,26203.438,21484.281
313.0342066,22404.953,19994.266,2921.5605,22724.344,2721.1348,3587.1738,22571.188,22140.625,26469.234,27986.922,78040.69,75115.56,85541.625
313.0345442,1420.4697,1674.6201,0,1623.8848,902.0908,994.6201,4692.7812,3812.463,5958.84,5823.922,14533.664,16123.266,17908.594
313.0697865,1680.2666,1354.835,1093.4922,1635.0107,1520.1611,1107.7227,4993.4375,5157.8984,6021.6484,5955.4844,13146.383,11792.844,15020.5
313.0703767,0,0,0,0,0,0,2555.2012,3024.7324,3285.8457,3326.8184,9415.164,10543.961,11452.594
313.0709995,3190.7734,3546.0898,1021.1665,3389.9648,1723.5166,1148.8564,9763.922,10620.359,10275.93,12224.172,26603.484,27037.016,31616.656
313.0710957,1302.0625,1611.5078,1100.5078,1898.877,1105.0166,1147.5225,11829.016,12402.055,13150.5,13521.6875,32855.906,32112,25612.844
313.0712212,1431.7529,2029.4375,1751.4629,1686.7402,1796.123,2087.0332,17788.016,18079.938,21680.672,22247.75,44664.156,47525.375,51872.25
313.0714574,1188.7842,1579.9043,998.26074,1660.6699,1324.2236,1198.0781,5570.0156,5075.051,5839.047,5998.1953,17530.453,18206.078,18296.781
