Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,CU,CU,CU
127.039164,4926.5273,4714.9023,1962.5449,4528.6055,1928.2129,1891.9092,2547.8047,2356.5684,2745.7852
127.0394613,33775.094,30136.89,7250.328,30089.094,6002.7383,7997.9883,3041.0059,4707.1406,3733.793
127.1113005,1700.2373,1867.7793,1871.5107,1399,1829.124,2089.5547,7903.461,7263.09,7956.793
127.1113189,2851.4434,2778.959,2455.3867,2996.5254,2519.0332,2536.459,12886.25,12989.359,13760.531
127.1113463,2297.8086,2186.7754,1760.6875,2106.8926,1572.6553,1902.668,3556.293,3402.082,4116.289
127.1114072,2361.418,1815.6006,2704.1953,2201.5723,2662.7578,2817.1172,4487.785,3919.3184,4285.035
127.1114075,1639.9102,1718,2516.6465,1592.5498,1946.7646,2334.6055,8534.359,8638.93,8999.93
127.111507,5549.5977,5047.7266,3351.2832,5911.504,3335.1914,3734,18523.078,18110.828,18548.812
127.1115558,8670.406,9572.961,24190.438,9317.648,24447.781,24934.125,39419.094,36889.938,40799.594
127.955147,2542.5762,2438.293,2897.6133,1919.415,2396.33,2921.127,7135.242,7191.871,7612.8594
127.9553188,1952.1621,2211.0527,2335.3105,2099.1973,2575.502,2608.9316,4694.0547,4128.6445,4014.8867
128.0339831,7462.6875,7785.9336,1150.8516,8959.852,1245.165,1308.8281,29069.156,24878.516,27015.297
128.0340469,6000.5977,5429.1016,7165.453,5492.1133,7747.0625,7280.0195,5312.629,5312.1953,5516
128.0340839,5012.3984,4826.7617,2854.7637,4794.957,2766.621,2801.83,5672.0234,5228.629,5068.16
128.0341456,3727.4395,4067.4062,1284.8643,3454.129,1310.4102,1375,6522.84,5974.1797,6381.883
128.0341759,7736.246,8774.594,943.4629,8748.734,1444.8203,977.6992,21378.969,21407.984,22060.828
128.034202,4630.793,4384.4062,2171,4216.203,1973.832,2216.2227,6037.5312,6373.9844,6711.1094
128.0342275,25606.062,24637.984,10485.953,27417.031,10537.633,12716.867,54853.25,55777.53,56734.562
128.0343034,5898.0938,5814.1133,1606.7461,6606.965,1966.1562,1909.3848,13557.406,12653.594,13193.367
128.0343332,4104.3086,3911.0293,2421.541,4301.2344,2044.5088,2218.5234,17485.547,18352.047,19350
128.9587028,289879.5,307277,282516.5,313989.75,284588.25,285843.5,170874.75,183031.5,196757.62
129.0064361,13436.867,15726.422,12621.078,17214.156,12676.016,11444.742,7388.668,8912.836,9076.633
129.0178813,15252.352,13963.75,1030.5322,15847.117,1042.8408,1010.48975,30422.328,29117.36,27564.5
129.0179547,3134.8105,3352.0469,668.80615,3039.6035,857.52637,655.0073,7747.0703,6336.832,5994.7305
129.0179794,8106.449,7386.4805,802,8503.523,817.9331,713.9331,6168.6836,6199.8203,6063.293
129.0179852,11640.086,11378.477,6486.3047,11657.0625,7096.0195,6750.7227,12417.047,12280.555,12541.148
129.0182636,2574.1035,2817.586,0,2644.6738,0,851.4033,4433.449,4054.7207,3836.3594
129.0182763,5492.008,5205.039,1205.0449,5463.9766,1035.5273,1326.4863,7893.504,8491.9375,7429.664
129.0184781,79560.56,79189.94,54494.562,80995.125,58553.156,58346.22,35067.03,41372.78,40375.875
129.0185277,2792.537,3001.67,674.709,3024.9844,705.6924,785.9155,6401.6797,5912.922,5835.5547
129.0543872,31268.14,27826.453,0,31218.469,0,0,17846.656,17898.234,17448.375
129.0545197,17310.469,17558.672,0,19199.14,0,0,34644.188,37357.156,37046.562
129.0546609,29598.781,27422.938,0,29859.922,0,0,61882.312,64202.562,63217.28
129.0547419,24216.766,25316.406,0,25906.828,698.5825,0,43443.312,45676.125,43688.5
129.0698015,0,0,21624.016,0,22969.5,23239.984,8646.922,9046.898,9199.383
129.9612462,8130.3867,7780.129,7527.3125,8284.719,7156.617,7872.707,4860.5938,4778.914,4696.996
130.0409898,0,0,3106.8242,0,3657.2168,3615.0508,2520.6094,2283.293,2628.5664
130.0411553,0,0,31590.422,0,34264.625,35883.125,11767.852,13029.867,14073.445
130.0857903,3536,3859,1317.085,3658.8242,1408.8018,1500,7732.5547,7989.465,7771.824
130.0859728,3922.6191,3683.7227,1241.7744,3707.9355,1186.2031,1375.9609,4922.9844,4489.3047,5003.3594
130.0859931,10022.328,8965,4428.7617,9175.398,5221.289,4734.5,10776.195,9629.125,9924.711
130.0860118,14104.945,14845.555,5511.6367,14172.617,5323.371,5331.8047,12899.375,13130.555,13344.266
130.0860118,1534.9922,1811.0352,1052.7734,1436.4326,733.4927,837.9678,3556.7656,3594.0352,3679.5938
130.0860125,2438.8945,2253,814,2454.0098,732.2544,831,11275.797,11331.766,10494.609
130.0860166,2878.92,3252.5781,2189.0195,3277,2161.3848,2447.541,3195.5723,2940.168,2825.211
130.0860415,4083.8828,3671.334,0,3665.4805,0,0,11179.102,11031.805,10860.258
130.0860476,3614.084,3224.7188,1417.8564,3168.539,1456.957,1595.3975,6500.883,6020.922,6002.422
130.0861512,2894,2707.5898,0,3056.2168,0,0,6375.117,5752.785,6176.6016
130.0862257,2766.8477,2556.9844,637.49023,2695.0527,681.7949,917.63184,5040.8906,4902.34,4649.5664
130.9583994,26641.672,30107.125,24661.625,30332.906,24336.984,24865.203,17960.125,18563.125,20269.5
130.9657771,43746.406,51034.25,31602.484,47937.22,31844.312,32588.016,32799.125,31829.812,33484.438
131.0337375,6350.9062,6310.2188,1904.1855,6614.3906,1706.7354,1229.624,5469.6562,5787.375,5259.508
131.0338276,4244.117,4226.715,0,4185.754,0,0,6819.2734,6330.5117,6769.2344
131.0338387,5653.3164,6518.215,2167.1504,6238.0117,2570.7207,2077.4531,6496.633,6351.258,7347.2383
131.033999,6605.7617,6613.8203,929.8784,6487.1406,739.02246,731.88574,7191.617,6723.785,6764.0977
131.0340277,18166,17692.36,10394.8125,18908.562,10794.68,11556.195,9139.789,10209.711,10217.641
131.0341471,8115.996,8102.883,0,8709.586,0,633.42725,7935.1406,7374.633,7308.668
131.0342617,10579.227,9221.531,4206.676,10191.148,4348.539,4209.922,12668.469,12354.82,12547.023
131.0342768,8262.086,8295.781,1903.3994,8565.898,2210.3418,2469.8887,7999.1367,8337.898,9007.047
131.03429,12280.164,14234.094,1398.5947,13455.164,1437.4131,1246.3506,13974.172,13908.945,13195.953
131.0343877,3860.2305,4298.7656,690.7451,4234.1562,743.6299,828.708,6031.047,5984.453,6400.465
131.0344089,8549.172,9824.469,0,8940.398,649.11914,0,9309.305,10308.117,10711.617
131.0345168,3845.295,4250.539,811.8042,4039.1035,0,0,4528.824,4889.203,4487.5
131.0484974,0,0,50515.78,0,55395.875,56486.938,19711.312,19692.688,22543.203
131.0486174,0,0,0,0,0,0,0,0,0
131.0705726,2032.0547,2068.4492,748.8203,1596.4424,923.4756,733.3096,2392.8223,2858.838,2495.9883
131.0706233,11861.359,11761,0,12315.961,0,0,11247.305,11343.086,11607.586
131.070699,1993.7012,1975.0957,988.51953,2328.3047,873.2832,852.99365,1973.4375,2516.5605,2033.5166
131.0814255,4411.008,5535.008,74038.625,4668.371,71610.94,68794.94,5927.289,6148.676,6339.0156
132.0281495,8566.6875,9298.281,5018.617,8632.148,5491.3125,4781.551,11606.008,11394.273,11685.078
132.8664863,3852.4902,3691.17,4265.6953,3988.6094,3844.7715,4106.215,3776.1973,4178.8047,3754.5781
132.8664928,3346.9902,3704.418,3681.787,3635.7148,3355.377,3601.8184,3282.8008,3842.2383,3392.162
132.8665045,4213.3867,3835.1953,4415.91,4204.5664,3930.3906,3864.787,4016.8125,3881.295,4148.9805
132.8665106,3467.1387,3887.707,3782.6406,3182.8848,4049.2031,3531.0312,4249.621,3772.3594,3435.3262
132.86652,3633.1113,3538.3574,3588.2266,3671.7754,3474.211,3289.3945,3776.1973,3990.4082,3938.2988
132.8665288,3624.7012,3122.5137,3522.623,3181.3652,3439.1875,3240.463,3643.3477,3794.4023,3406.9941
132.8665309,3539.211,3131.6523,3602.791,3580,3705.8047,3327.6973,3836.332,3422.0723,3150.7715
132.8665611,3378.9492,3835.5488,3681.787,3243.9688,3244.9043,3616.3691,3282.8008,3842.2383,3392.162
132.866562,3346.9902,3704.418,3793.537,3635.7148,3355.377,3601.8184,3510.2246,3286.3926,3251.4023
132.8665888,4258.0234,5101.3867,4795.3203,4556.3164,4724.035,4787.84,4628.539,4749.5234,4699.5547
132.8666222,3267.7363,3464.582,3072.1387,3425.9395,3585,3218.586,2972.1719,3707.6328,3572.0195
132.9037767,4743.246,4868.9297,4471.875,4911.2383,4448.883,4131.8945,3941.1855,4077.5684,4865.883
132.9038323,4816.457,4629.3086,4552.3477,4544.0117,4448.883,4145.4414,4016.7012,4637.6914,4745.117
132.9780604,20095.906,18812.64,17396.078,19316.75,16242.344,15632.305,14211.93,14394.289,15151.578
133.0004691,3528.6797,3675.6934,3297.2754,3462.7266,3310.662,3210.8535,3386.625,3605.752,3555.793
133.0004886,3186,3657.0156,3571.1738,3292.2363,3384.8652,3285.4844,3553.8848,3432.4102,3452.1406
133.0004914,3212,3459.1895,3294.3223,3276.795,3183.4355,3431.707,3370.4434,3207.5234,3523.1758
133.0005959,3660.2812,3614.7637,3484.1445,3574.1836,3255.7812,3357.412,3277.2676,3760.539,3180.127
133.0005611,5174.3477,4607.625,5325.1914,5035.453,5137.9727,5780.867,5165.1836,5436.8945,5331.879
133.0005696,3660.2812,3272.7305,3484.1445,3310.6113,3384.8652,3316.9531,3292.209,3432.4102,3556.711
133.0007209,55443.844,56754.844,56205.22,57627.344,53638.688,55642.28,55619.28,57872.844,18743.781
133.0007713,6512.086,6283.9883,5642.996,5891.5938,6042.3594,6159.453,5016.4375,5238.1914,6287.301
133.0130532,24421.422,25109.188,42566.78,24856.719,42259.375,42141.156,14649.742,14718.039,15777.164
133.0130936,15967.852,15868.102,12140.219,15250.797,9380.047,2993.4102,11063.758,11451.164,12999.117
133.0131072,6820.801,8069.8555,12460.008,7729.6055,14730.828,15125.023,8017.6914,8795.984,8283.9375
133.0143472,32467.297,31405.188,7981.164,32540.672,7835.8633,8618.297,34243.5,34093.156,33626.72
133.0277328,3163.5059,3339.8242,2906.9492,3416.6074,1700.8555,1926.2529,7973.5977,7214.34,7240.4766
133.0278578,0,0,0,0,0,0,3770.8555,3018.6543,3611.3613
133.0278635,1158.541,1480.1885,6923.6094,1087.1562,6846.6914,7653.457,2582.2617,2322.7422,2881.4766
133.0279543,1086.5381,951.1245,5558.0586,1011.08105,5318.9883,5396.9688,12354.805,12416.383,13763.57
133.0279657,2090.213,2775.8242,13911.391,2082.088,13724.445,13726.508,4101.824,3920.9512,4076.4414
133.0279885,803.751,767.41797,1387.1543,958.5327,1616.4443,1585.5869,4475.09,4870.078,4807.2383
133.0281514,1581.4551,1533.4033,10170.719,1906.8555,9707.836,10592.0625,3060.5645,2950.3574,2871.5117
133.0282207,1535.5859,1578.9756,32966.47,1800.7656,33959.844,36388.53,15638.328,16330.523,16302.6875
133.064588,1211.7168,1256.3818,7672.508,1426.7607,7619.5156,8522.656,1586.2607,1733.7559,1897.5293
134.0354771,5387.629,4725.4375,4107.6094,5535.879,4415.2305,4018.959,4857.8125,4913.3047,4969.5117
134.0355354,2926.3262,2990.582,1038,3151.0078,1434.7393,1025.3018,5182.0547,5415.0156,5392.492
134.0357182,2390,3301.6426,10675.922,3364.6348,10407.109,10621.555,4024.5098,3767.957,3515.6074
134.0358267,7131.4023,7399.8867,2131.9473,6750.996,2524.707,2539.7012,8850.109,8918.344,9027.125
134.0358541,7853.617,7891.2383,7874.4023,7756.707,7090.8984,6654.574,8940.836,8733.852,8288.156
134.0359086,7853.617,7862.2617,3330.8613,7756.707,3500.6406,4236.758,8940.836,8733.852,8288.156
134.0359092,6023.7656,5468.379,3728.7285,6215.5625,4314.9688,4236.758,7797.422,8488.586,8589.711
134.0359302,2498.584,2468.3047,9672.359,2524.7188,10120.773,10298.469,9221.016,9479.977,10018.133
134.0360081,5308.664,5244.582,3180.668,5378.793,3488.1523,3645.9238,4910.4062,4867.0547,4700.1445
134.036114,3554.9414,3219.5586,6355.8125,3135.791,5329.4414,5811.1953,4726.1094,4245.8125,4503.004
134.0452208,7369.1133,7598.8984,3508.6836,8145.4727,3095.8965,3243.8965,16737.844,15857.078,17740.844
134.0457497,20752.297,19048.328,6476.551,19156.219,6599.672,6542.6484,24377.812,24565.64,23565.953
134.045837,6221.789,6306.824,1154.5098,6616.121,1060.0713,994.1665,3368.9668,3020.8281,3074.4531
134.8641093,3805,3903.246,4591.664,3973.1523,4053.0273,3785.0723,4432.4023,4333.2812,3979.8574
134.8641289,3780.42,3694.8086,3774.9785,4337.6875,4115.1523,3779.5742,4108.5234,4466.379,4677.465
134.8641431,4014.584,3680.8535,4021.836,4012.539,3966.2422,3831.371,4771.7617,4176.047,4709.9883
134.8641577,4007.3906,3751.6309,3803.6992,4099.7227,4187.8867,3836.4375,4090.8105,4295.66,3934.8398
134.8641581,4014.584,3703.2363,4021.836,3883.9941,3966.2422,4423.086,4771.7617,4176.047,4709.9883
134.8642176,4287.336,3903.246,3690.338,4012.539,3963.084,3831.371,3831.6797,3924.7656,3915.955
134.864221,4645.2266,4406.5156,4931.5,4855.25,4997.629,4255.1133,4926.4336,4611.9727,4578.199
134.8642246,3981.92,4124.6445,4333.6953,4381.8477,4494.383,4060.1113,4222.9844,4228.8477,3902.3516
134.865277,3072.6172,2900.664,3444.2637,3475.3652,4102.7305,3423.5723,4406.5117,3712.662,3621.2734
134.8932642,3986.1309,3542.8047,4230.1562,3814.1113,5138.3438,5253.699,5753.293,4741.0312,4897.461
134.8933374,8509.383,8336.883,8290.859,9054.266,9467.07,8838.141,8598.344,8661.227,8660.352
134.8933444,8722.227,8868.969,6955.129,8675.5,8721.898,8387.805,9198.484,8918.117,9438.484
134.8933513,4458.2617,4493.547,5420.4453,4854.211,5656.5938,5902.5,7994.1914,7955.578,8452.742
134.9149336,33157.25,35383.22,31121.219,37700.562,31437.61,30181.734,42769.625,43010.125,43985.97
135.0306153,3750.914,11495.414,2585.7793,12135.4375,3348.6953,2820.5723,36323.625,36491.375,36841.312
135.0433074,611.2993,0,1395.1836,666.0176,1177.9385,1078.8242,4014.9004,3422.8984,3946.875
135.0434754,8015.285,7986.246,4009.912,8480.406,2706.7246,3359.7383,6960.039,6786.6406,6621.3516
135.0435619,4253.9727,4668.789,6504.379,4382.496,5130.4766,5488.5664,4866.0938,4802.5586,4682.9727
135.0436018,1063.4609,969.74756,2302.0312,1212.3682,2355.7305,2722,5303.3438,5062.1094,5335.258
135.0436938,0,0,0,0,0,0,1174.168,1055.331,1301.9473
135.0437348,0,0,0,0,0,0,745.1885,832.80176,895.7739
135.0437367,1196.8916,1119.4795,13896.055,1061.1836,14847.492,15378.078,6645.172,6824.172,7499.039
135.0437672,4497.953,4363.6094,28024.172,4339.789,29512.625,31128.234,14153.539,13111.484,14041.773
135.0437766,5979.3984,5652.3164,34070.75,6366.4688,35036.062,33353.344,21687.14,21287.203,20700.953
135.0437859,3706.2676,3918.9043,48860.312,3776.963,46118.812,47248.97,10340.797,10678.781,10404.508
135.0438106,0,0,2204.8633,0,2327.8828,2805.4863,11215.289,11329.828,11853.281
135.043816,711.11035,707.1846,7103.66,738.8208,8112.242,8373.289,5933.453,6036.4883,5967.1055
135.0438285,5088.625,4941.367,11688.359,4739.254,12046.586,12840.781,21781.672,23137.11,25099.656
135.0438246,7800.668,7109.2656,28722.64,7169.2188,32348.984,30191.766,17540.64,18792.469,18475.469
135.0439036,1389.6113,1833.4971,50233.28,1901.0283,50302.656,52396.625,23927.422,24513.422,24473.172
135.8938629,4221.5977,4365.5312,4459.1836,3786.0625,4741.3164,4564.9453,4174.8086,4280.742,1806.5137
135.9123788,3006.5625,3142.918,2353.3145,2652.9492,2608.125,2476.6484,2870.7559,2820.8945,2675.7207
135.9136423,4907.2188,4908.9883,4565.7734,5152.5703,4851.4688,4860.1484,3831.2754,4152.875,4620.9883
135.9138885,14115.086,13340.031,2144.0312,13103.844,2322.623,2168.4844,14596.539,16544.281,19925.719
135.969343,4355.09,3808.3926,4020.3516,5054.746,4761.836,4012.084,3404.1191,3523.377,4280.246
135.9694783,2760.7617,2586.3613,2885.2227,2565,3188.166,3188.1738,3418.8184,3283.7988,3249.998
135.9695353,2739.4336,2573.8027,2656.6953,2786.7344,3016.1836,3105.4434,3111.0625,2961.6055,3100.502
136.0149292,873.812,952.1968,1093.5371,927.2578,1414.5967,1388.0059,4450.0234,4479.176,4362.1523
136.0149568,0,0,2696.3398,0,2413.1562,2188.9297,7179.707,6789.3594,7691.4375
136.0151465,2908.8594,2330.129,2879.4062,2517.8457,3319.5469,2767.7695,7901.5195,6674.8594,6456.703
136.0153066,0,0,792,0,825.7407,706.3247,13645.578,14498.891,14814.586
136.0154495,0,0,750.5342,0,817.80273,779.00146,2337.6367,2547.461,2563.1113
136.0397804,19246.172,18978.531,3001.6562,19184.578,3005.1133,3641.9863,20282.64,19725.844,18840.86
136.8903184,1812.8164,1855.4482,2328.504,1847.2002,2218.1562,2228.332,3354.877,3035.3887,3654.586
136.8904328,3338.4531,3525,3310.7305,3500.8613,3620,3231.955,3601.9766,3463.8926,3623.6738
136.8905953,3434.9238,3372.33,3459.5566,3207.3125,3704.0156,3896.1191,3398.7188,3619.0566,3625.295
136.9213744,32319.016,32067.906,5375.9336,32593.125,4660.6914,5310.2227,40925.25,45176.844,43188.562
136.9216896,8373.461,8655.883,8931.547,9177.641,9563.805,9567.711,6178.4336,6577.9336,7051.41
137.02335,2643.9414,2574.2266,27483.39,3128.5918,27358.172,26765.36,66509.06,67315.94,74707.375
137.0233747,2454.9844,2631.5586,18732.266,3038.0332,19356.469,19214.61,48739.688,45958.156,62895.312
137.0233828,3349.8086,3481.3457,19454.562,3705.3047,21558.688,20261.125,11334.484,11536.516,12151.359
137.0233863,24589.156,24922.766,37750.75,25211.016,38315.875,37951.812,21679.719,22133.172,20956
137.0234075,17135.453,15375.414,50955.47,15527.617,55739.844,55584.53,12692.883,11840.703,13100.305
137.0234703,6483.2812,5989.715,62783.28,6806.8906,56240.375,56689.5,7802.824,7379.8945,7920.785
137.0235119,8470,8611.445,155805.38,8784.266,152158.25,154043.75,12498.508,12334.609,12369.852
137.0235134,6008.7383,5992.867,103873.5,6186.996,105036.94,101904.125,12306.1875,11234.969,11070.844
137.0235144,750.8662,1084.1309,13819.891,793.56836,14824.328,13693.078,122117.25,116219.25,142012.88
137.0235689,2293.2637,2337.7305,6523.7383,2383.748,6228.547,6827.465,34784.97,32683.938,37522.47
137.0235693,2593.7363,2824.6602,10246.6875,2706.7617,11530.852,10767.703,40512.72,41900.625,45927.406
137.0236475,1177.8154,1042.3242,16703.844,1196.6826,16921.89,17401.39,90451.94,84004.5,97665.25
137.0236514,1615.3818,1792.9355,44051.375,1976.7246,44301.094,45923.28,102055.56,100274.75,117320.75
137.0236609,1143.6123,1428.0771,20454.234,1115.7969,21694.36,22273.234,84788.5,83399.69,100691.875
137.0236639,690.4429,622.416,8186.793,743.41943,7623.5195,7758.7812,90064.06,85092.56,102931.5
137.0236962,1892.6133,1408.4326,6255.3555,1887.6045,6487.8516,6447.75,47350.406,43095.906,50329.062
137.0237235,1258.8623,0,42310.53,893,39591.188,42458.844,214553.62,199463.75,229347.25
137.0237422,1021.60645,829,14514.094,818.32764,14344.383,14912.227,93996.375,88655.06,103687.44
137.0238217,2157.2305,1983.3398,41408.844,1714.8613,42174.156,43204.03,73947.81,73118.25,87710.875
137.023906,888.34814,879.2759,7270.7227,1058.6553,7011.074,6829.6406,137526.5,127551.44,151511
137.0954835,5326.668,5133.1836,1343.0889,5122.7617,1354.418,1239.3164,16735.812,16026.375,16598.156
137.0956705,4289.301,4104.422,2489.6172,4009.963,2513.164,2457.9004,8177.496,7278.3047,8734.969
137.0956798,3333.912,3086.289,3003.5703,3501.2363,2961.6016,2348.6582,12340.867,11678.82,10826.078
137.0957489,2111.5938,1896.1826,1089.8125,1724.9131,1413.2803,1173.5342,7753.047,7584.758,7817.0547
137.0960265,2757.3496,3083.2227,1491.1445,2735.2617,1363.665,1408.3984,8946.664,7902.332,8211.211
137.8954113,6204.4805,6257.3516,7056.574,6451.5938,8381.281,9413.953,6905.0156,6741.121,0
137.8967653,8220.281,7346.5234,11488.898,8570.609,11306.211,10018.141,11371.016,11484.734,11429.422
138.0215154,30467.344,30482.062,7946.2227,31008.875,7479.668,7594.336,28435.562,27051.281,26675.734
138.0292394,1958.4717,1942.8896,26129.953,2352.58,24852.89,24736.719,3130.7695,3585.1035,3368.4375
138.0294935,4409.9297,4278.4375,40397.094,4153.668,39645.938,38930.375,5156.168,5098.621,5636.9336
138.0303124,13477.625,12137.531,14578.836,14120.547,13756.508,13987.0625,11752.422,11453.516,11612.109
138.0550597,6617.828,6106.117,988.7949,6852.5,1016.63477,946.49756,5230.3477,4695.324,5189.867
138.0550693,5929.1523,5920.133,0,6192.1133,609.8203,716.08545,4652.0586,4377.5938,4488.879
138.0552456,6666.164,6062.5664,1035.5635,6830.797,1068.4121,1120.4033,4263.4453,4385.203,4468.9375
138.0552915,11287.398,10470.383,643.59814,10973.398,852.3506,783.8574,5240.0938,5108.082,5474.9023
138.0553072,8639.969,8141.051,1017.39795,7995.4688,1265.1514,1134.041,6648.039,6079.504,5761.6016
138.8894976,5127.4375,5193.0625,4442.574,5442.457,3433.5176,4216.6797,5321.383,4794.215,5321.7695
138.9692429,46198.25,43594.75,689.8628,47175.594,0,673.83154,10576.328,10154.117,11408.719
138.9999643,7791.8945,8532.9375,5286.1836,8750.07,5640.926,5537.5703,6692.504,6967.8516,7010.711
139.0192988,3114.5781,2646.1426,5777.9766,2783.877,5805.0547,6181.5664,2375.5352,2300.6367,2428.8008
139.0382497,6744.285,6516.8984,1834.0283,6516.4766,1847.8203,1605.1484,5019.0977,4613.7773,5149.7383
139.0384062,2563.4668,2354.6758,18281.984,2682.0293,18657.766,18089.781,3092.707,2645.4492,2761.5098
139.0384386,2335.4883,2317.086,28986.516,2132.8848,27703.297,29198.344,2747.289,2711.873,2755.3398
139.0384772,5093.4336,4706.4727,5411.539,4684.9805,4141.59,4581.6094,4003.545,4562.6133,3979.9785
139.0385728,3008.0098,2989.8652,4658.383,3169.3984,5026.6836,5106.8594,3556.8516,3341.1094,3220.9844
139.0386386,1585.8389,1714.9697,6181.2734,1646.1982,6190.1953,5785.8125,1533.7256,1282.2207,1318.0391
139.0386559,7725.8516,7318.6484,2391.5742,8385.016,2098.416,2149.5625,5460.9688,4816.2773,5182.379
139.0386992,6918.8594,6759.3164,1959.1562,6923.8984,1985.7812,1855.8994,4485.172,4302.2773,4386.2773
139.0387513,0,0,0,0,607.17285,702.7095,1159.9043,1099.4395,1331.1104
139.0388364,0,0,0,0,0,0,0,0,0
139.039063,0,0,0,0,0,0,918.66504,964.395,862
139.0749487,2316.2617,2414.795,0,2731.5469,0,0,4605.9023,5145.3633,5045.0703
139.0759018,18482.453,18173.766,783.501,18641.062,1064.9902,730.84863,10907.203,10904.984,12655.547
